PitchNo,Date,Time,Pitcher,PitcherId,PitcherThrows,PitcherTeam,PitcherSet,Balls,Strikes,PitchCall,TaggedPitchType,PitchSession,Flag,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,PlayID,CalibrationId,EffVelocity,PracticeType,Device,Direction,BatterId,Batter,HitSpinRate,HitType,ExitSpeed,BatterSide,Angle,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,HangTime,Bearing,ContactPositionX,ContactPositionY,ContactPositionZ,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,PitchUID,PAofInning,PitchofPA,BatterTeam,Inning,Top/Bottom,Outs,AutoPitchType,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,HomeTeam,AwayTeam,Stadium,Level,League,GameID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallZAmb4,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
23,2025-11-15,09:36:11,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,2,1,BallCalled,Fastball,NA,NA,87.65537,-3.939539,-2.238001,2306.730744,214.600315,01:15:00,6.18723,1.78037,6.3202,-22.06513,14.0543,8.85032,0.71161,0.45563,80.06343,-8.091098,-0.636278,0.432555,-5.24788,8.8443,-1.62066,50,5.88812,4.61274,-126.98511,-9.3867,-8.52093,27.36511,-17.81367,3350b118-374f-4996-b8c5-bfde82288d95,NA,NA,NA,NA,NA,833422,"Miller, Sam",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6fb30f70-c230-11f0-a0a7-8d861a32580b,6,4,FLA_GAT,1,Top,1,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,87.13897,NA,NA,7.59195,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:36:11,2025-11-15T14:36:11Z,2025-11-15T14:36:11Z,NA,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,54.17726,-127.88214,13.68256,6.18625,-8.80277,-8.90684,-1.77645,4.89205,-4.26047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,2025-11-15,09:36:37,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,3,1,FoulBallNotFieldable,Slider,NA,NA,78.55672,0.17054,-2.034648,2384.95328,104.259145,09:30:00,5.8337,2.4664,5.34644,-41.34782,5.72209,-15.80796,2.54813,-0.76024,71.04199,-7.421257,-4.839957,0.493791,7.34079,3.24292,-2.271,50,5.81968,4.65953,-113.79692,-1.02231,9.43258,24.79385,-28.00704,790cb8f4-cca3-4437-b49a-32b6dd036372,NA,NA,NA,NA,148.178306,833422,"Miller, Sam",4056.404619,NA,67.22116,Right,71.019634,NA,NA,NA,NA,24.9927,NA,NA,3.34897,2.95334,0.58006,NA,NA,NA,NA,NA,7f105180-c230-11f0-a0a7-8d861a32580b,6,5,FLA_GAT,1,Top,1,Slider,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,76.33282,61.75451,NA,7.51473,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:36:37,2025-11-15T14:36:37Z,2025-11-15T14:36:37Z,NA,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,55.15247,-114.91404,12.39692,5.8373100000000004,0.23959,-14.00352,-2.47137,4.23453,4.71629,350.828063,3.34897,-27.24743,-4.16509,2.02703,1.05596,-4.57683,6.81155,-4.90878,1.39136,2.95334,93.22994,-29.71913,3.72263,0.09901,-2.20014,3.27769,-2.31019,0.63949,0.58006,16.9077,-1.9168,0.28719,0.01285,-0.12117,0.1672,-0.11124,0.02905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,High,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,2025-11-15,09:37:08,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,3,2,BallCalled,Slider,NA,NA,78.08042,-0.139971,-2.558772,2381.359002,98.765618,09:15:00,5.79619,2.44462,5.23971,-43.29735,3.96166,-15.87127,2.05639,-1.28449,71.63344,-8.011027,-5.368199,0.494782,7.15961,2.50126,-2.19711,50,5.75137,5.69602,-113.18592,-1.75052,9.23594,21.73667,-28.9474,0be95449-8f44-4ed5-842d-205f8a06102b,NA,NA,NA,NA,NA,833422,"Miller, Sam",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91d1cd30-c230-11f0-a0a7-8d861a32580b,6,6,FLA_GAT,1,Top,1,Slider,Walk,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,76.17991,NA,NA,6.44698,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:37:08,2025-11-15T14:37:08Z,2025-11-15T14:37:08Z,NA,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,55.25885,-114.19138,10.86834,5.80138,-0.41151,-14.4737,-2.45071,5.2688,4.61797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,2025-11-15,09:37:32,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,0,0,StrikeCalled,TwoSeamFastBall,NA,NA,87.22295,-1.026886,-2.975959,2157.046926,245.662769,02:15:00,6.0358,2.01675,6.04732,-28.50159,8.03,15.20261,2.70862,0.52609,79.89638,-6.332954,-0.24119,0.435017,-8.58989,4.78996,-1.79262,50,5.94054,5.95331,-126.59706,-3.20217,-13.94958,25.68383,-24.39538,0e68a02a-6dc7-4b07-8e78-8aa4031d1b51,NA,NA,NA,NA,NA,702710,"Bowen, Karson",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9fd01b80-c230-11f0-a0a7-8d861a32580b,7,1,FLA_GAT,1,Top,1,Sinker,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,86.64597,NA,NA,7.32657,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:37:32,2025-11-15T14:37:32Z,2025-11-15T14:37:32Z,NA,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,54.45115,-127.4969,12.84191,6.03776,-2.34746,-12.19769,-2.00976,6.44204,-6.97479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,2025-11-15,09:37:47,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,0,1,BallCalled,Fastball,NA,NA,88.15701,-2.239967,-3.482072,2290.171917,197.651431,12:30:00,6.21013,1.89001,6.08059,-19.42407,16.22036,4.81516,2.51417,-0.93429,81.0604,-5.899094,-2.61715,0.429702,-3.39847,9.29375,-1.62318,50,6.02625,7.58504,-127.85477,-5.5813,-5.65523,25.05253,-16.70872,71e927d9-3e40-4845-a5d8-c25d3db5e15f,NA,NA,NA,NA,NA,702710,"Bowen, Karson",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,a9060c50-c230-11f0-a0a7-8d861a32580b,7,2,FLA_GAT,1,Top,1,Four-Seam,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,87.71766,NA,NA,7.09661,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:37:47,2025-11-15T14:37:47Z,2025-11-15T14:37:47Z,NA,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,54.41813,-128.71757,12.52626,6.20856,-5.00586,-8.35436,-1.88776,7.7798,-2.82761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,2025-11-15,09:38:07,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,1,1,BallCalled,ChangeUp,NA,NA,80.25312,-1.653969,-5.191573,1647.737261,262.624071,02:45:00,5.80324,2.32286,6.07923,-39.52589,3.90626,19.18214,0.9724,-0.89514,73.62336,-8.945613,-1.747855,0.474326,-11.37146,2.91488,-1.93062,50,5.65394,9.84579,-116.15935,-4.58122,-15.50386,22.19062,-28.19988,71b277dd-2b1b-4920-99d1-7a447bb815fd,NA,NA,NA,NA,NA,702710,"Bowen, Karson",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,b4e39d80-c230-11f0-a0a7-8d861a32580b,7,3,FLA_GAT,1,Top,1,Changeup,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,79.46525,NA,NA,6.62976,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:38:07,2025-11-15T14:38:07Z,2025-11-15T14:38:07Z,NA,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,54.42138,-117.00095,11.09531,5.80741,-3.51172,-14.09994,-2.31518,10.43378,-7.75193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,2025-11-15,09:38:26,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,2,1,StrikeCalled,Fastball,NA,NA,87.22021,-2.98015,-1.99771,2420.332237,198.201353,12:30:00,6.22906,1.86177,6.21428,-20.65103,15.47036,4.72996,1.75373,0.41159,80.46923,-6.859487,-1.14375,0.432567,-2.95961,9.12938,-1.71428,50,5.99493,4.22965,-126.61677,-7.19336,-4.83886,24.12601,-17.24782,99635811-1375-4881-abac-adc26ae58da5,NA,NA,NA,NA,NA,702710,"Bowen, Karson",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,bff441c0-c230-11f0-a0a7-8d861a32580b,7,4,FLA_GAT,1,Top,1,Cutter,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,87.13662,NA,NA,6.75098,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:38:26,2025-11-15T14:38:26Z,2025-11-15T14:38:26Z,NA,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,54.28419,-127.43048,12.06301,6.22774,-6.61163,-8.62391,-1.85969,4.39285,-2.41943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,2025-11-15,09:38:49,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,2,2,BallCalled,ChangeUp,NA,NA,79.68482,-1.508062,-4.175001,1566.02121,259.379276,02:45:00,5.88779,2.36717,5.9398,-39.63955,4.49658,16.38639,1.18149,-0.1471,73.2068,-8.806261,-1.235013,0.478155,-9.57611,3.17158,-2.04297,50,5.74496,7.81597,-115.47803,-4.28435,-12.91525,21.7462,-27.89656,bc18e159-6c01-4374-9027-1690ac502bb5,NA,NA,NA,NA,NA,702710,"Bowen, Karson",NA,NA,NA,Right,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cde76c80-c230-11f0-a0a7-8d861a32580b,7,5,FLA_GAT,1,Top,1,Changeup,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,78.82892,NA,NA,6.47802,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:38:49,2025-11-15T14:38:49Z,2025-11-15T14:38:49Z,NA,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,54.56013,-116.3336,10.8731,5.89193,-3.1868,-13.94828,-2.36047,8.3241,-6.45763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,2025-11-15,09:39:05,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,3,2,InPlay,TwoSeamFastBall,NA,NA,88.53025,-1.983836,-3.983572,2227.453104,247.153924,02:15:00,6.08855,2.06526,6.19623,-26.55781,8.97426,18.47009,2.03881,-0.07903,80.69777,-6.953005,-0.655543,0.429024,-10.77012,5.58016,-1.7743,50,5.92549,8.19817,-128.30848,-5.29365,-17.85659,27.89844,-22.92227,4bcc610d-9657-4a11-b885-d0e156a66add,NA,NA,NA,NA,-47.832266,702710,"Bowen, Karson",NA,NA,64.41524,Right,-49.781027,NA,NA,NA,3.6197,2.33556,0.029395,-19.217591,2.20976,2.1284,0.14256,NA,NA,NA,NA,NA,d77bf810-c230-11f0-a0a7-8d861a32580b,7,6,FLA_GAT,1,Top,1,Sinker,Undefined,GroundBall,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,87.85625,2.1284,NA,7.83248,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:39:05,2025-11-15T14:39:05Z,2025-11-15T14:39:05Z,GroundBall,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,54.30385,-129.24089,13.94922,6.08961,-4.52755,-11.46114,-2.05827,8.79496,-8.9283,NA,2.20904,41.10425,NA,NA,NA,NA,NA,NA,NA,2.12966,-72.40789,NA,NA,NA,NA,NA,NA,NA,0.14336,-45.38301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Low,Low,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,2025-11-15,09:39:33,"Rowland, Blaine",813952,Right,FLA_GAT,Undefined,0,0,FoulBallNotFieldable,TwoSeamFastBall,NA,NA,86.77279,-1.363929,-2.556919,2130.329137,232.61944,01:45:00,6.0405,2.03617,6.14553,-26.45675,10.57237,12.19678,2.57393,0.68826,78.94654,-6.328274,-0.358026,0.437969,-7.11638,6.24103,-1.84775,50,5.92293,5.14539,-125.91894,-3.81581,-11.33373,27.48925,-22.23446,e816030e-90fb-455f-8e2c-f32eea9ee165,NA,NA,NA,NA,-12.377574,702710,"Bowen, Karson",4128.210285,NA,93.99507,Right,58.913215,NA,NA,NA,NA,81.21217,NA,NA,1.99414,2.671,-0.65996,NA,NA,NA,NA,NA,e7fdbcf0-c230-11f0-a0a7-8d861a32580b,8,1,FLA_GAT,1,Top,1,Changeup,Undefined,Undefined,Undefined,0,0,NA,FLA_GAT,FLA_GAT,CondronBallpark,TeamExclusive,Team,20251115-CondronBallpark-Private-1,86.06194,137.27155,NA,7.82625,NA,NA,NA,4ef74a84-77b5-4f00-9fea-f1f2dcf25f13,2025-11-15,14:39:33,2025-11-15T14:39:33Z,2025-11-15T14:39:33Z,NA,v3,471297,471297,NA,"Wilson, Ashton",701341,Right,FLA_GAT,54.35373,-126.86584,13.74463,6.04117,-3.04992,-11.11723,-2.03172,5.5358,-5.66686,176.538267,1.99419,69.523929999999993,-22.06876,6.51525,-1.84078,0.90723,-0.53743,0.20271,-0.0322,2.67097,118.06272,-26.41852,2.83791,-0.34988,-0.19066,0.22207,-0.09823,0.01653,-0.65996,-15.25775,3.20107,-0.83688,0.20944,-0.08848,0.04809,-0.01755,0.00275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,High,High,High,Medium,Undefined,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.20349,17.75194,-15.51618
